SE:C0018621	147	47.15	27.21	5.44	inf	39.98	34.01	14.63	inf
SE:C0030193	2389	78.46	12.37	1.21	0.056	31.41	37.44	8.27	0.177
SE:C0038019	91	35.59	31.32	2.2	0.116	27.98	47.25	9.89	0.22
SE:C0019360	735	69.35	17.28	2.72	inf	47.88	29.12	7.55	inf
SE:C0003615	180	44.88	26.11	2.22	inf	38.32	31.11	7.5	inf
SE:C0018932	835	67.2	16.11	1.8	0.071	45.09	26.11	5.57	0.129
SE:C0030794	339	45.35	22.57	1.92	0.09	32.19	38.79	10.47	0.193
SE:C0227791	155	43.51	29.35	5.48	inf	36.23	40.32	10.65	inf
SE:C0149778	99	14.9	45.45	4.55	inf	12.76	48.99	18.69	inf
SE:C0025637	51	4.08	41.18	7.84	inf	3.64	42.16	9.8	inf
SE:C0151611	267	48.61	27.15	2.25	0.101	40.87	33.33	4.87	0.143
SE:C0236048	169	48.44	28.11	3.55	0.112	39.45	39.05	13.61	0.222
SE:C0034887	131	54.99	25.95	3.44	inf	46.78	28.63	8.4	inf
SE:C0042109	772	75.3	14.51	2.07	0.066	58.41	18.85	4.02	0.099
SE:C0043117	168	21.61	27.08	2.98	inf	18.82	29.76	5.06	inf
SE:C0032300	958	76.81	13.62	1.57	0.062	51.62	22.76	4.75	0.113
SE:C0030196	1780	78.06	12.22	1.18	0.056	39.77	29.92	5.34	0.137
SE:C1510475	276	51.75	23.37	1.63	0.09	42.8	34.24	7.97	0.164
SE:C0034888	62	23.44	25.81	4.84	inf	20.63	29.03	6.45	inf
SE:C0037995	53	1.24	24.53	9.43	inf	1.01	26.42	11.32	inf
SE:C0162529	352	64.15	18.18	2.84	0.086	50.96	27.41	5.68	0.131
SE:C0031099	155	30.33	32.26	4.52	0.13	23.35	44.52	16.77	0.256
SE:C0037011	402	54.45	19.28	1.99	0.083	39.05	27.61	5.85	0.136
SE:C0013295	311	56.4	22.99	3.22	0.099	46.81	30.23	6.91	0.147
SE:C0080274	771	64.91	17.19	2.46	0.078	45.26	28.73	5.32	0.133
SE:C0042029	1765	78.72	13.4	1.5	0.061	40.9	28.92	5.41	0.131
SE:C0162316	505	65.11	16.14	2.48	0.077	48.26	24.65	5.54	0.123
SE:C0036337	106	31.21	31.6	4.72	inf	24.9	44.81	13.68	inf
SE:C0020295	388	53.69	25.39	3.35	inf	41.22	35.31	9.28	inf
SE:C0011206	711	74.87	14.49	1.83	0.067	57.34	20.46	4.01	0.1
SE:C0282005	56	4.06	45.54	7.14	inf	3.31	50.0	16.96	inf
SE:C0029134	171	40.39	29.24	5.26	inf	34.42	34.8	10.82	inf
SE:C0030583	84	21.96	35.12	5.36	inf	19.05	36.9	13.69	inf
SE:C0039503	459	48.17	21.79	2.29	0.09	30.94	44.99	15.25	0.256
SE:C0018524	1251	72.46	13.91	1.64	0.065	44.67	27.94	5.96	0.136
SE:C0011615	1290	78.1	11.71	1.47	0.057	52.61	19.26	3.02	0.088
SE:C0000768	286	45.87	26.4	3.67	inf	36.89	33.22	9.62	inf
SE:C0019291	825	62.0	17.27	1.76	0.073	39.76	30.18	5.39	0.136
SE:C0259768	299	56.38	23.08	2.84	0.099	45.24	33.95	11.54	0.193
SE:C0028738	231	44.95	28.79	4.76	inf	38.14	40.04	12.77	inf
SE:C0031212	246	39.98	28.46	3.05	0.114	27.54	47.97	17.68	0.273
SE:C0036689	187	59.07	20.05	2.14	0.082	49.49	25.94	5.88	0.13
SE:C0006386	103	22.52	44.66	5.34	inf	18.76	50.97	17.48	inf
SE:C0221706	924	65.28	15.21	1.68	0.069	38.92	30.3	5.52	0.136
SE:C0024282	68	2.88	44.85	8.09	inf	2.47	47.06	13.97	inf
SE:C0009375	55	0.46	29.09	17.27	inf	0.46	29.09	17.27	inf
SE:C0009421	921	75.94	13.52	1.63	0.062	54.84	20.74	3.53	0.098
SE:C0155773	101	6.17	31.68	6.93	inf	5.47	32.67	10.4	inf
SE:C0001546	97	34.93	25.77	5.15	inf	30.13	34.02	10.31	inf
SE:C0020598	1063	70.1	14.58	1.32	0.064	44.17	26.25	5.64	0.128
SE:C0151966	124	14.04	40.73	5.65	inf	12.67	44.76	7.66	inf
SE:C0004144	1206	74.53	14.1	1.49	0.063	43.93	25.17	4.68	0.118
SE:C0004623	892	67.58	16.31	1.85	0.072	44.05	28.87	6.33	0.141
SE:C0020456	1877	84.84	12.04	1.41	0.058	46.22	23.81	3.94	0.109
SE:C0521620	76	4.23	71.05	13.16	inf	3.88	72.37	19.74	inf
SE:C0014733	107	7.76	25.7	1.87	inf	6.47	27.57	10.28	inf
SE:C0040264	643	67.87	17.81	1.63	0.072	48.63	26.52	5.13	0.125
SE:C0003850	722	63.72	16.48	1.45	0.067	44.73	26.04	5.68	0.128
SE:C0017152	1107	69.54	15.22	1.85	0.07	42.66	30.31	6.05	0.139
SE:C0040425	78	4.38	34.62	1.28	inf	3.72	35.26	7.69	inf
SE:C0018965	920	72.51	14.18	1.85	0.067	51.43	22.12	4.18	0.108
SE:C0009319	605	67.29	17.11	2.4	0.078	49.42	27.85	5.12	0.128
SE:C0019080	1414	81.01	12.69	1.59	0.061	54.71	21.32	4.24	0.103
SE:C0042961	65	7.94	36.92	4.62	inf	7.07	40.0	8.46	inf
SE:C0038833	63	3.87	26.19	3.97	inf	3.53	29.37	6.35	inf
SE:C0021099	50	2.49	65.0	10.0	inf	2.18	66.0	20.0	inf
SE:C0013405	152	33.71	33.22	5.26	inf	26.99	44.08	14.8	inf
SE:C0020162	198	45.61	27.02	3.79	inf	38.58	31.82	9.6	inf
SE:C0000833	678	61.48	19.1	2.36	0.085	42.35	32.45	9.59	0.172
SE:C0019917	66	27.72	37.12	3.79	inf	22.86	46.21	16.67	inf
SE:C0014549	544	68.13	17.19	2.67	0.079	54.36	22.98	3.95	0.103
SE:C0029456	685	64.18	18.32	2.48	0.084	44.56	30.07	8.03	0.153
SE:C0029442	344	47.48	23.11	2.33	0.091	35.38	35.9	10.17	0.188
SE:C0003126	246	53.12	24.39	4.27	inf	45.87	28.46	7.93	inf
SE:C0020502	171	40.11	27.78	2.34	inf	33.32	38.3	8.77	inf
SE:C0008033	2178	80.49	12.3	1.15	0.054	37.36	30.81	5.62	0.141
SE:C0034150	347	54.47	22.91	4.03	inf	46.73	27.38	5.62	inf
SE:C0014009	121	22.64	26.45	6.61	inf	19.45	30.58	8.68	inf
SE:C0006277	1360	72.09	14.04	1.4	0.063	38.91	32.1	6.91	0.152
SE:C0035455	475	54.31	22.0	2.95	0.095	38.76	37.47	10.53	0.192
SE:C0018808	641	64.24	20.59	3.04	0.089	46.91	29.56	8.5	0.16
SE:C0009917	166	28.79	38.55	3.01	inf	22.32	53.61	18.98	inf
SE:C0205929	91	14.41	44.51	6.59	inf	12.16	47.8	18.13	inf
SE:C0242422	166	22.27	31.33	3.31	inf	19.86	33.43	6.33	inf
SE:C0036341	135	26.29	23.33	2.22	inf	23.27	26.67	5.19	inf
SE:C0037052	269	52.44	22.49	2.6	0.097	42.77	34.94	10.97	0.189
SE:C0025322	169	37.18	30.18	4.14	0.129	29.36	44.67	13.31	0.241
SE:C0013604	1841	85.28	11.84	1.36	0.055	51.15	21.89	3.97	0.104
SE:C0038436	230	50.47	27.17	3.91	0.111	39.68	35.22	10.65	0.187
SE:C0039520	133	41.63	32.71	4.51	inf	34.41	43.23	15.04	inf
SE:C0042025	261	42.29	26.44	3.64	0.113	30.53	43.87	11.3	0.212
SE:C0026846	355	56.54	21.55	3.1	0.092	45.25	29.3	7.75	0.154
SE:C0041912	935	67.83	15.83	1.6	0.069	42.62	31.02	7.06	0.152
SE:C0026975	84	3.9	49.4	8.33	inf	3.34	51.79	18.45	inf
SE:C0009946	118	23.51	26.27	2.54	inf	20.58	32.2	4.24	inf
SE:C0029882	301	58.5	21.43	2.82	0.093	47.07	27.57	9.97	0.168
SE:C0085583	81	1.44	29.01	5.56	inf	1.3	29.63	7.41	inf
SE:C0019572	56	4.86	46.43	4.46	inf	4.24	50.0	14.29	inf
SE:C0013390	67	18.67	37.31	2.24	inf	15.95	46.27	14.18	inf
SE:C0016169	389	53.92	19.28	2.57	0.085	40.01	34.45	9.13	0.169
SE:C0032290	741	67.65	16.4	2.02	0.074	48.28	27.06	5.4	0.127
SE:C0021845	340	50.45	22.35	3.09	0.102	39.23	32.94	8.82	0.167
SE:C0040213	170	49.87	27.35	5.59	inf	41.41	36.47	10.88	inf
SE:C0086543	742	68.59	13.34	1.68	0.062	47.09	22.24	4.04	0.105
SE:C0032231	338	57.47	21.15	3.85	0.104	45.83	26.33	7.99	0.153
SE:C0239739	283	46.13	27.56	3.18	0.107	34.88	38.34	9.19	0.19
SE:C0476427	66	24.58	45.45	5.3	0.171	20.82	50.0	12.88	0.254
SE:C0003504	559	57.89	18.07	2.68	0.085	42.01	28.26	6.26	0.138
SE:C0006267	197	61.32	18.02	1.78	inf	53.54	23.6	4.31	inf
SE:C0035317	219	47.02	27.17	3.2	inf	39.63	34.7	7.08	inf
SE:C0678222	473	57.68	19.98	2.22	inf	43.03	31.4	4.86	inf
SE:C0036421	156	33.88	29.81	4.49	inf	27.91	44.55	10.58	inf
SE:C0039070	1372	82.47	12.79	1.35	0.057	52.51	21.72	4.05	0.102
SE:C0014724	347	63.48	16.86	2.31	0.079	50.96	24.64	5.76	0.123
SE:C0014863	196	44.16	28.06	4.85	inf	35.86	39.03	16.58	inf
SE:C1527336	114	31.22	31.58	4.82	inf	26.29	36.84	12.72	inf
SE:C0019209	703	64.37	18.92	2.28	0.079	46.0	28.38	6.19	0.136
SE:C0750426	1168	70.69	15.62	1.88	0.072	46.65	27.18	5.14	0.125
SE:C0020255	261	47.88	23.95	2.11	inf	39.89	32.95	8.24	inf
SE:C0266813	214	58.68	25.0	3.5	0.102	49.07	32.48	8.64	0.162
SE:C0595939	1195	89.09	11.63	1.05	0.051	65.72	16.86	1.59	0.07
SE:C0031350	521	54.25	20.92	2.98	0.094	36.9	38.1	12.28	0.205
SE:C0220982	136	30.47	23.16	3.31	inf	26.53	27.57	4.78	inf
SE:C0002390	114	26.06	29.39	4.39	inf	21.74	35.53	7.89	inf
SE:C0007785	822	65.96	17.64	1.64	0.074	46.51	28.83	5.78	0.132
SE:C0020461	890	76.1	14.66	2.19	0.07	54.84	22.64	4.83	0.112
SE:C0027531	257	57.33	18.68	1.56	0.078	46.24	29.38	7.2	0.144
SE:C0008301	264	61.05	18.37	2.27	inf	51.87	22.35	6.25	inf
SE:C0011991	2384	84.99	11.91	1.17	0.053	41.15	27.06	4.53	0.121
SE:C0085614	428	58.73	18.93	2.1	0.082	45.01	26.52	5.61	0.134
SE:C0522055	552	64.74	18.12	2.26	0.077	48.81	27.36	5.53	0.129
SE:C0006012	54	19.5	39.81	3.7	inf	16.11	48.15	12.04	inf
SE:C0029124	79	2.61	65.19	22.15	inf	2.26	65.82	31.01	inf
SE:C0037284	676	66.93	17.97	1.55	0.074	48.22	28.48	6.43	0.142
SE:C0041834	1359	75.07	15.08	1.8	0.067	46.86	26.89	5.96	0.131
SE:C0004096	1114	71.21	14.59	1.57	0.064	42.36	28.82	4.89	0.128
SE:C0034212	684	71.65	14.4	2.34	0.071	53.44	21.78	3.65	0.104
SE:C0020621	1271	70.06	16.56	2.24	0.074	41.98	30.96	6.77	0.151
SE:C0017160	730	65.15	16.23	1.71	0.071	44.58	28.77	6.51	0.142
SE:C0438215	623	70.67	15.09	1.77	0.07	52.43	24.24	4.9	0.118
SE:C0040046	186	48.74	25.54	4.03	inf	40.83	34.68	9.95	inf
SE:C0152128	795	52.21	21.64	1.95	0.087	30.27	46.48	8.74	0.204
SE:C0243010	75	20.15	44.0	11.33	inf	17.33	48.67	16.0	inf
SE:C0574960	82	21.79	44.51	4.88	0.172	17.72	55.49	20.12	0.317
SE:C0040261	208	46.56	27.4	5.29	0.13	37.77	37.5	13.22	0.218
SE:C0259749	75	4.0	55.33	6.0	inf	3.46	57.33	8.0	inf
SE:C0018790	1250	70.07	16.0	1.6	0.071	45.33	28.44	5.16	0.129
SE:C0008767	667	62.0	16.94	1.27	0.069	42.66	30.43	7.95	0.156
SE:C0033581	186	47.72	24.19	3.76	0.106	37.97	31.45	11.29	0.184
SE:C0010823	330	54.0	23.03	3.94	0.104	41.0	31.97	8.94	0.166
SE:C0497247	1330	86.22	11.13	1.54	0.055	58.21	18.53	3.23	0.089
SE:C0085680	642	62.64	16.98	1.4	0.071	45.61	26.32	4.13	0.119
SE:C0002994	484	76.74	13.22	2.07	inf	64.41	20.14	3.1	inf
SE:C0027430	56	1.58	44.64	11.61	inf	1.29	46.43	18.75	inf
SE:C0035220	50	2.09	62.0	17.0	inf	1.91	62.0	18.0	inf
SE:C0085615	555	59.72	20.18	2.25	0.085	44.2	31.53	7.21	0.151
SE:C0016977	685	64.22	15.84	2.12	0.073	44.33	26.79	4.45	0.119
SE:C0235329	483	64.24	20.29	2.28	0.082	48.55	27.74	5.18	0.129
SE:C0016412	60	1.54	56.67	16.67	inf	1.28	57.5	26.67	inf
SE:C0007642	1437	74.63	12.98	1.64	0.061	40.17	28.25	5.88	0.135
SE:C0034186	418	61.75	15.91	1.91	0.072	46.37	21.29	3.95	0.105
SE:C0026769	527	66.19	16.89	2.28	0.077	47.89	24.76	3.8	0.113
SE:C0549567	99	2.5	34.34	2.02	inf	2.19	36.87	2.02	inf
SE:C0014356	166	25.23	23.8	2.41	inf	22.03	28.92	4.22	inf
SE:C0020676	795	66.59	16.98	2.45	0.076	44.59	29.5	6.35	0.142
SE:C0015230	1552	82.89	12.6	1.68	0.06	52.56	20.72	3.87	0.101
SE:C0004239	426	70.07	17.84	2.0	0.076	56.23	25.94	7.51	0.14
SE:C0009376	469	54.95	19.4	2.45	0.086	40.28	30.17	8.85	0.165
SE:C0041956	255	53.01	22.94	2.75	inf	44.75	31.18	6.86	inf
SE:C0085648	192	46.69	26.82	1.82	0.099	38.47	36.72	5.47	0.147
SE:C0085606	352	55.3	17.76	2.7	0.085	42.53	28.41	5.82	0.142
SE:C0006107	160	46.2	26.56	4.69	inf	39.69	30.0	11.88	inf
SE:C0575081	1380	76.08	12.97	1.49	0.061	45.22	27.21	6.49	0.14
SE:C0019825	164	46.87	24.39	2.13	inf	39.86	31.1	7.62	inf
SE:C0151436	205	20.29	26.34	2.44	inf	17.99	29.51	3.41	inf
SE:C0149678	121	11.35	35.95	2.89	inf	9.96	42.15	6.61	inf
SE:C0025202	217	53.88	22.58	2.53	inf	45.17	27.88	6.22	inf
SE:C0442874	1791	79.39	12.48	1.37	0.057	42.94	26.1	4.33	0.118
SE:C0341047	79	17.85	29.75	2.53	inf	15.28	33.54	5.06	inf
SE:C0243026	1657	76.58	13.22	1.42	0.06	43.17	26.8	3.83	0.113
SE:C0021400	659	71.33	16.84	2.35	0.078	52.1	25.64	5.46	0.126
SE:C0019212	150	22.78	33.33	4.0	inf	20.08	36.33	11.0	inf
SE:C0040456	67	13.96	58.21	3.73	inf	11.62	62.69	30.6	inf
SE:C0001418	747	69.76	15.66	1.61	0.068	50.2	24.97	4.28	0.115
SE:C0020505	481	59.93	16.42	1.66	0.072	39.15	27.86	6.55	0.141
SE:C0014175	68	23.74	36.03	9.56	inf	21.16	38.97	13.97	inf
SE:C0151723	540	65.29	16.48	3.24	0.083	48.36	25.74	6.2	0.129
SE:C0036508	114	29.91	34.21	3.95	inf	26.3	35.96	16.23	inf
SE:C0013221	1095	81.42	11.83	1.55	0.059	58.55	18.45	2.97	0.087
SE:C0740401	100	17.75	36.5	7.5	inf	15.63	37.5	11.0	inf
SE:C0018939	326	55.68	23.16	3.07	0.098	45.0	31.75	8.9	0.163
SE:C0151744	913	68.65	14.46	1.48	0.063	45.66	24.7	4.27	0.112
SE:C0220981	825	66.5	17.33	2.55	0.079	47.49	26.36	5.45	0.126
SE:C0318712	381	62.54	18.5	1.57	0.074	49.12	27.69	6.56	0.137
SE:C0156404	102	28.41	33.82	2.94	inf	24.19	40.2	19.61	inf
SE:C0152025	345	57.6	20.58	1.88	inf	46.39	27.54	7.25	inf
SE:C0024115	855	68.77	15.73	2.28	0.076	49.48	25.56	5.44	0.12
SE:C0020458	1343	78.58	12.29	0.97	0.054	49.68	22.93	4.24	0.107
SE:C0158328	108	41.28	23.15	2.31	inf	35.89	28.24	9.26	inf
SE:C0235660	80	19.76	42.5	5.62	inf	15.9	53.12	13.75	inf
SE:C0032273	52	12.72	40.38	4.81	inf	10.81	45.19	10.58	inf
SE:C0011127	487	66.42	16.02	2.57	0.079	50.37	22.69	5.54	0.118
SE:C0019348	434	63.65	16.59	2.19	0.078	49.16	24.88	6.34	0.128
SE:C0025345	98	27.31	29.08	3.57	inf	23.14	35.2	6.12	inf
SE:C0024437	190	50.25	26.84	3.42	inf	43.15	30.53	8.42	inf
SE:C0022658	908	76.47	14.98	1.54	inf	55.12	23.4	4.24	inf
SE:C0085605	847	59.9	19.13	2.42	inf	40.53	32.7	7.14	inf
SE:C0010692	1102	75.4	14.79	1.95	0.069	50.28	25.32	5.49	0.124
SE:C0006325	1066	58.66	18.67	1.55	0.077	29.98	45.4	10.65	0.212
SE:C0040584	85	25.87	47.06	2.94	inf	21.67	54.12	21.76	inf
SE:C0016204	791	68.69	16.12	2.02	0.073	49.36	25.79	5.37	0.122
SE:C0034065	1217	72.36	15.65	1.77	0.07	47.85	26.25	4.85	0.124
SE:C0036202	157	38.89	31.53	6.05	inf	32.03	42.68	14.97	inf
SE:C0085096	516	60.94	15.79	1.65	0.07	44.03	28.2	5.43	0.128
SE:C0025290	110	16.04	40.45	4.55	inf	13.6	46.36	15.45	inf
SE:C0149512	298	55.29	21.98	3.19	0.095	42.33	30.87	8.39	0.16
SE:C0022671	136	27.73	29.41	3.31	inf	23.59	36.76	7.35	inf
SE:C0020040	666	65.06	16.97	2.4	0.078	44.89	28.6	6.91	0.146
SE:C0011334	526	50.72	22.72	3.04	0.097	33.66	39.54	8.84	0.185
SE:C0520474	927	56.39	19.09	2.0	0.081	33.27	42.13	7.98	0.187
SE:C0025286	147	45.77	25.51	4.76	inf	40.11	30.61	7.48	inf
SE:C0311394	704	71.01	15.48	2.13	0.071	52.75	24.64	5.04	0.116
SE:C0149725	406	70.14	16.13	1.97	0.072	55.64	22.41	5.54	0.117
SE:C0740858	64	22.62	29.69	3.12	inf	18.93	37.5	10.16	inf
SE:C0085166	52	19.62	28.85	3.85	inf	16.71	34.62	9.62	inf
SE:C0032227	1689	72.26	13.35	1.87	0.065	37.15	30.2	5.92	0.141
SE:C0011168	1438	73.04	13.56	1.7	0.065	41.3	28.72	6.12	0.139
SE:C0011603	421	62.11	20.55	2.97	inf	48.08	26.48	7.48	inf
SE:C0020517	1121	77.38	14.18	1.74	0.065	53.28	21.36	3.66	0.101
SE:C0162297	602	76.25	11.79	1.5	0.057	60.76	15.86	2.33	0.075
SE:C0038131	99	16.2	28.28	2.53	inf	14.19	31.82	4.04	inf
SE:C0031538	62	15.51	45.97	7.26	inf	12.57	53.23	16.94	inf
SE:C0030312	1252	74.81	12.7	1.12	0.056	46.77	23.64	3.15	0.101
SE:C1136085	118	34.25	30.93	6.36	inf	29.36	36.86	13.14	inf
SE:C0024117	1160	72.55	14.35	1.72	0.067	42.59	28.58	5.17	0.129
SE:C0020490	54	9.16	49.07	8.33	inf	7.96	51.85	15.74	inf
SE:C0026848	548	69.95	16.7	2.28	0.078	54.39	23.81	4.65	0.112
SE:C0019693	59	0.02	1.69	1.69	inf	0.02	1.69	1.69	inf
SE:C0011606	254	25.25	27.76	4.13	inf	22.35	32.68	7.48	inf
SE:C0242429	570	72.13	15.44	1.58	0.071	57.91	20.88	3.42	0.097
SE:C0086438	93	27.55	30.11	3.23	inf	23.45	36.56	6.99	inf
SE:C0206504	74	26.03	38.51	6.76	inf	21.2	48.65	22.3	inf
SE:C0149514	534	58.5	20.51	2.53	0.089	40.12	35.39	9.74	0.182
SE:C0026919	51	0.78	31.37	10.78	inf	0.63	31.37	15.69	inf
SE:C0018944	652	69.61	15.72	1.23	0.066	52.04	25.08	3.99	0.115
SE:C0341163	71	0.66	21.13	5.63	inf	0.6	21.13	7.04	inf
SE:C0032617	336	52.7	19.05	2.23	0.087	41.6	30.65	8.33	0.16
SE:C0039103	183	45.05	24.04	4.1	0.111	37.21	36.07	10.93	0.19
SE:C0014742	276	46.33	23.91	2.9	inf	39.82	28.8	5.07	inf
SE:C0021311	1317	77.81	13.06	1.37	0.058	49.51	23.23	4.18	0.109
SE:C0025323	224	42.39	27.9	4.02	inf	32.45	36.61	10.04	inf
SE:C0011124	366	49.06	24.86	3.42	0.108	36.08	37.3	10.93	0.2
SE:C0011860	1053	67.19	14.43	1.76	0.067	38.45	30.63	6.7	0.143
SE:C0004134	367	56.11	23.3	3.54	0.103	44.63	32.7	10.08	0.178
SE:C0149736	98	40.86	25.51	1.53	inf	36.05	27.04	5.1	inf
SE:C0023895	709	72.48	14.67	2.12	0.069	56.51	21.02	4.23	0.103
SE:C0700594	334	53.79	20.66	2.84	0.094	40.2	33.98	7.34	0.156
SE:C0018926	679	67.83	15.76	1.55	0.068	51.25	22.53	3.09	0.103
SE:C0037763	1533	74.47	14.97	1.6	0.064	40.69	33.11	8.94	0.173
SE:C0015403	253	46.99	24.51	2.96	0.104	35.55	39.33	12.25	0.215
SE:C0014544	289	25.22	29.41	4.84	inf	22.24	32.18	6.75	inf
SE:C0023646	94	17.71	51.06	5.32	inf	15.28	53.72	28.19	inf
SE:C0042373	519	63.28	17.63	1.64	0.076	47.55	28.32	5.78	0.139
SE:C0497327	415	70.98	16.02	2.77	inf	57.85	22.29	4.94	inf
SE:C0518988	445	50.87	21.46	2.58	0.09	35.42	32.47	8.2	0.164
SE:C0010709	507	56.9	20.91	2.17	0.086	41.28	32.25	8.88	0.168
SE:C0151798	266	45.72	21.43	3.76	inf	39.15	27.63	6.77	inf
SE:C0152032	226	50.56	25.44	2.43	0.098	40.12	34.07	7.08	0.163
SE:C0040586	88	10.49	24.43	3.41	inf	9.35	25.0	5.11	inf
SE:C0022104	473	58.75	17.44	2.11	0.079	40.85	28.44	7.19	0.146
SE:C0007876	158	3.18	38.92	8.86	inf	2.63	42.41	11.71	inf
SE:C0178879	137	17.63	33.94	6.57	inf	15.27	37.96	10.58	inf
SE:C0151825	839	68.83	16.75	1.91	0.071	44.86	30.51	6.97	0.15
SE:C0025222	584	61.53	17.72	1.97	inf	46.36	25.51	5.31	inf
SE:C0149801	393	58.19	19.34	3.05	0.089	44.56	27.86	8.27	0.15
SE:C0007078	50	16.68	58.0	3.0	inf	12.77	67.0	30.0	inf
SE:C0026858	676	68.79	16.35	2.22	0.073	50.73	25.07	5.7	0.126
SE:C0008312	65	17.5	50.77	3.08	inf	13.54	63.08	26.15	inf
SE:C0037023	115	32.06	42.61	5.22	0.159	26.5	54.35	27.39	0.36
SE:C0149925	70	0.99	18.57	2.14	inf	0.92	20.0	2.14	inf
SE:C0036454	298	53.3	24.5	3.86	inf	43.57	33.05	8.39	inf
SE:C0013182	935	77.6	14.92	2.19	0.07	56.21	21.87	5.08	0.113
SE:C0031090	247	37.66	25.51	1.82	0.099	25.44	44.94	10.53	0.209
